區域,候選人,職務,個人捐贈收入,營利事業捐贈收入,政黨捐贈收入,人民團體捐贈收入,匿名捐贈收入,其他收入,超過三萬元之收入合計,金錢收入總額,收入合計,非金錢收入總額,人事費用支出,宣傳支出,租用宣傳車輛支出,租用競選辦事處支出,集會支出,交通旅運支出,雜支支出,返還捐贈支出,繳庫支出,專戶存款結存金額,公共關係費用支出,支出合計,超過三萬元之支出合計,收支結存金額,金錢以外之賸餘財產,結算日期,申報日期,更正日期
桃園縣 ,許森能 ,None,389000.0,72000.0,0.0,0.0,23000.0,2.0,320000.0,484002.0,484002.0,0.0,104450.0,277827.0,0.0,0.0,5800.0,151304.0,168990.0,0.0,0.0,2.0,108800.0,817171.0,314544.0,-333169.0,0.0,None,None,None
桃園縣 ,郭貴香 ,None,94000.0,72000.0,0.0,12000.0,0.0,0.0,0.0,178000.0,178000.0,0.0,0.0,78469.0,74100.0,0.0,24900.0,2906.0,23941.0,0.0,0.0,0.0,0.0,204316.0,43100.0,-26316.0,0.0,None,None,None
桃園縣 ,郭蔡美英 ,None,536000.0,0.0,0.0,10000.0,0.0,0.0,536000.0,546000.0,546000.0,0.0,0.0,195390.0,28000.0,0.0,155000.0,44134.0,253922.0,0.0,0.0,0.0,0.0,676446.0,104042.0,-130446.0,0.0,None,None,None
桃園縣 ,郭麗華 ,None,358000.0,180000.0,0.0,0.0,0.0,0.0,468000.0,538000.0,538000.0,0.0,146900.0,463067.0,0.0,0.0,76000.0,32552.0,106189.0,0.0,0.0,0.0,3200.0,827908.0,210217.0,-289908.0,0.0,None,None,None
桃園縣 ,陳宇桓 ,None,557600.0,94000.0,0.0,0.0,0.0,4.0,180000.0,641604.0,651604.0,10000.0,145900.0,1289657.0,0.0,42000.0,272500.0,28123.0,179892.0,0.0,0.0,104.0,0.0,1958072.0,1266035.0,-1306468.0,10000.0,None,None,None
桃園縣 ,陳宗義 ,None,1202000.0,167000.0,0.0,20000.0,0.0,0.0,620000.0,1364000.0,1389000.0,25000.0,449900.0,676421.0,208000.0,130200.0,71150.0,14974.0,142207.0,0.0,0.0,0.0,0.0,1692852.0,967640.0,-303852.0,0.0,None,None,None
桃園縣 ,陳治文 ,None,1841700.0,370000.0,0.0,0.0,0.0,62.0,595000.0,2153362.0,2211762.0,58400.0,720100.0,1426702.0,0.0,55000.0,28400.0,19880.0,537648.0,0.0,0.0,0.0,0.0,2787730.0,1860811.0,-575968.0,0.0,None,None,None
桃園縣 ,陳美梅 ,None,395000.0,93000.0,0.0,0.0,0.0,0.0,420000.0,488000.0,488000.0,0.0,0.0,1651494.0,410400.0,252670.0,0.0,0.0,371044.0,0.0,0.0,0.0,0.0,2685608.0,2448513.0,-2197608.0,0.0,None,None,None
桃園縣 ,陳泰宇 ,None,460000.0,130000.0,0.0,0.0,0.0,0.0,500000.0,590000.0,590000.0,0.0,0.0,489631.0,0.0,75000.0,0.0,29020.0,19101.0,0.0,0.0,0.0,0.0,612752.0,75000.0,-22752.0,0.0,None,None,None
桃園縣 ,陳富豐 ,None,89000.0,155500.0,0.0,0.0,10700.0,0.0,36000.0,200000.0,255200.0,55200.0,148050.0,1275987.0,31200.0,31600.0,229860.0,109551.0,222165.0,0.0,0.0,0.0,0.0,2048413.0,1015566.0,-1793213.0,55200.0,None,None,None
桃園縣 ,陳瑞昌 ,None,629000.0,461000.0,30000.0,0.0,0.0,9.0,380000.0,1090009.0,1120009.0,30000.0,0.0,1921831.0,65100.0,175508.0,449273.0,0.0,260854.0,0.0,0.0,5009.0,0.0,2872566.0,1825549.0,-1752557.0,0.0,None,None,None
桃園縣 ,陳賴素美 ,None,396000.0,95000.0,0.0,0.0,6000.0,0.0,280000.0,497000.0,497000.0,0.0,0.0,206460.0,0.0,0.0,0.0,37342.0,258447.0,0.0,0.0,0.0,0.0,502249.0,161630.0,-5249.0,0.0,None,None,None
桃園縣 ,陳麗莉 ,None,585100.0,242000.0,50000.0,0.0,10000.0,11.0,149000.0,887111.0,887111.0,0.0,0.0,1609221.0,37800.0,0.0,568940.0,5692.0,229945.0,0.0,0.0,11.0,0.0,2451598.0,1588154.0,-1564487.0,5579.0,None,None,None
桃園縣 ,傅淑香 ,None,388000.0,185000.0,0.0,0.0,0.0,0.0,250000.0,573000.0,573000.0,0.0,525590.0,317695.0,4000.0,36000.0,294900.0,0.0,133375.0,0.0,0.0,6000.0,0.0,1311560.0,635518.0,-738560.0,0.0,None,None,None
桃園縣 ,彭盛山 ,None,122000.0,78000.0,0.0,0.0,0.0,0.0,72000.0,200000.0,200000.0,0.0,549400.0,58991.0,123092.0,67348.0,343050.0,14214.0,92191.0,0.0,0.0,0.0,0.0,1248286.0,142750.0,-1048286.0,0.0,None,None,None
桃園縣 ,舒翠玲 ,None,1734800.0,91000.0,50000.0,30000.0,0.0,0.0,1170000.0,1905800.0,1905800.0,0.0,516620.0,1259906.0,66826.0,0.0,89550.0,22817.0,590727.0,12000.0,0.0,0.0,64300.0,2622746.0,1462768.0,-716946.0,0.0,None,None,None
桃園縣 ,黃哲鍾 ,None,1159600.0,277600.0,0.0,0.0,0.0,36.0,1039800.0,1437236.0,1437236.0,0.0,135000.0,694820.0,215000.0,0.0,252107.0,14792.0,324007.0,200000.0,0.0,0.0,5000.0,1840726.0,638110.0,-403490.0,0.0,None,None,None
桃園縣 ,黃婉如 ,None,1835400.0,779600.0,50000.0,10000.0,0.0,292.0,1573000.0,2675292.0,2675292.0,0.0,252000.0,2174158.0,0.0,0.0,77320.0,21121.0,560143.0,0.0,0.0,645.0,0.0,3084742.0,1686071.0,-409450.0,0.0,None,None,None
桃園縣 ,黃淑芬 ,None,748380.0,8200.0,0.0,0.0,0.0,6.0,110000.0,752786.0,756586.0,3800.0,98700.0,1022104.0,3600.0,30000.0,72900.0,17812.0,246924.0,0.0,0.0,0.0,27000.0,1519040.0,782300.0,-762454.0,0.0,None,None,None
桃園縣 ,黃婷鈺 ,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None
桃園縣 ,黃景熙 ,None,724500.0,221600.0,0.0,0.0,0.0,0.0,732000.0,872600.0,946100.0,73500.0,659950.0,1489742.0,38500.0,104213.0,404300.0,0.0,669045.0,0.0,0.0,0.0,0.0,3365750.0,1706038.0,-2419650.0,0.0,None,None,None
桃園縣 ,黃智銘 ,None,1585500.0,1557000.0,0.0,0.0,0.0,139.0,2510000.0,3142639.0,3142639.0,0.0,698000.0,2182347.0,192800.0,53600.0,123370.0,31283.0,571472.0,0.0,0.0,639.0,115708.0,3968580.0,2686787.0,-825941.0,0.0,None,None,None
桃園縣 ,黃德隆 ,None,506860.0,10000.0,0.0,0.0,34700.0,0.0,40000.0,551560.0,551560.0,0.0,134200.0,228220.0,66800.0,25000.0,20000.0,9450.0,105841.0,0.0,0.0,0.0,0.0,589511.0,0.0,-37951.0,0.0,None,None,None
桃園縣 ,楊朝偉 ,None,667180.0,1199000.0,50000.0,0.0,1200.0,0.0,1290000.0,1755000.0,1917380.0,162380.0,840100.0,474639.0,0.0,81347.0,493205.0,27624.0,775503.0,0.0,0.0,0.0,0.0,2692418.0,1144470.0,-775038.0,44360.0,None,None,None
桃園縣 ,楊進福 ,None,62800.0,0.0,50000.0,0.0,0.0,120003.0,170000.0,232803.0,232803.0,0.0,34000.0,117000.0,30000.0,100000.0,25000.0,30000.0,202805.0,0.0,0.0,3.0,0.0,538805.0,220000.0,-306002.0,0.0,None,None,None
桃園縣 ,楊謙讓 ,None,66500.0,40000.0,0.0,30000.0,0.0,0.0,0.0,136500.0,136500.0,0.0,186260.0,78209.0,110000.0,0.0,19380.0,31483.0,14773.0,0.0,0.0,0.0,0.0,440105.0,38000.0,-303605.0,0.0,None,None,None
桃園縣 ,萬美玲 ,None,1888100.0,837000.0,50000.0,0.0,0.0,8.0,2081000.0,2670108.0,2775108.0,105000.0,0.0,2141212.0,369180.0,86000.0,142400.0,20619.0,153887.0,0.0,0.0,0.0,0.0,2913298.0,2508478.0,-138190.0,0.0,None,None,None
桃園縣 ,葉明月 ,None,505000.0,314000.0,50000.0,0.0,0.0,10.0,640000.0,869010.0,869010.0,0.0,0.0,495207.0,214531.0,4800.0,436590.0,0.0,364835.0,0.0,0.0,10.0,0.0,1515963.0,695570.0,-646953.0,0.0,None,None,None
桃園縣 ,詹江村 ,None,279200.0,424800.0,50000.0,0.0,6300.0,47.0,300000.0,760347.0,760347.0,0.0,121000.0,2822125.0,46620.0,322502.0,422300.0,680.0,175745.0,0.0,0.0,47.0,0.0,3910972.0,3331227.0,-3150625.0,0.0,None,None,None
桃園縣 ,廖輝星 ,None,695000.0,145000.0,0.0,0.0,0.0,0.0,236000.0,828000.0,840000.0,12000.0,196050.0,807676.0,12000.0,59000.0,0.0,58546.0,101145.0,0.0,0.0,0.0,0.0,1234417.0,711676.0,-394417.0,0.0,None,None,None
桃園縣 ,趙正宇 ,None,38540.0,800000.0,50000.0,0.0,0.0,0.0,850000.0,880000.0,888540.0,8540.0,0.0,793335.0,0.0,79800.0,167140.0,57817.0,161818.0,0.0,0.0,0.0,0.0,1259910.0,787006.0,-371370.0,0.0,None,None,None
桃園縣 ,劉邦鉉 ,None,870000.0,775000.0,50000.0,0.0,0.0,0.0,1320000.0,1695000.0,1695000.0,0.0,525100.0,361114.0,59800.0,170000.0,538600.0,34517.0,147222.0,0.0,0.0,0.0,57166.0,1893519.0,1236150.0,-198519.0,0.0,None,None,None
桃園縣 ,劉俊儀 ,None,43000.0,0.0,0.0,0.0,0.0,0.0,40000.0,3000.0,43000.0,40000.0,28000.0,2119520.0,15750.0,0.0,0.0,2000.0,32017.0,0.0,0.0,0.0,0.0,2197287.0,2008016.0,-2154287.0,0.0,None,None,None
桃園縣 ,98 年 09 月 04 日至 98 年 12 月 31 日 ,None,982688.0,220000.0,50000.0,0.0,0.0,0.0,1150000.0,1252688.0,1252688.0,0.0,290000.0,449355.0,6200.0,4950.0,43480.0,50219.0,192243.0,250000.0,0.0,0.0,0.0,1286447.0,781400.0,-33759.0,0.0,None,None,None
桃園縣 ,劉勝全 ,None,2282480.0,2611600.0,0.0,0.0,0.0,0.0,3626000.0,4731600.0,4894080.0,162480.0,387000.0,1027757.0,122480.0,4600.0,665907.0,77465.0,851552.0,1876000.0,0.0,102.0,73200.0,5085961.0,2324000.0,-191881.0,0.0,None,None,None
桃園縣 ,劉曾玉春 ,None,642000.0,294000.0,0.0,0.0,0.0,0.0,460000.0,936000.0,936000.0,0.0,133050.0,577992.0,170800.0,44833.0,6000.0,0.0,7145.0,0.0,0.0,3820.0,0.0,939820.0,511000.0,-3820.0,0.0,None,None,None
桃園縣 ,蔣中千 ,None,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,None,None,None
桃園縣 ,蔡勝烘 ,None,850750.0,246500.0,50000.0,0.0,29600.0,0.0,366000.0,1109400.0,1176850.0,67450.0,268711.0,1556471.0,91570.0,37025.0,90200.0,110782.0,269921.0,0.0,0.0,0.0,469460.0,2894140.0,1435419.0,-1717290.0,67450.0,None,None,None
桃園縣 ,鄭銀福 ,None,364800.0,163000.0,50000.0,9600.0,0.0,0.0,300000.0,586600.0,587400.0,800.0,0.0,479500.0,3050.0,0.0,2000.0,59548.0,163223.0,0.0,0.0,0.0,8700.0,716021.0,311900.0,-128621.0,800.0,None,None,None
桃園縣 ,鄧仁艾 ,None,812400.0,193600.0,50000.0,0.0,20500.0,0.0,250000.0,1076500.0,1076500.0,0.0,482250.0,1637004.0,253000.0,143487.0,574600.0,26386.0,359422.0,0.0,0.0,0.0,0.0,3476149.0,1618048.0,-2399649.0,0.0,None,None,None
桃園縣 ,閻中傑 ,None,918488.0,198600.0,50000.0,2000.0,5000.0,0.0,516000.0,1174088.0,1174088.0,0.0,1765090.0,1409459.0,125013.0,14500.0,160045.0,0.0,727044.0,0.0,0.0,0.0,30800.0,4231951.0,1789876.0,-3057863.0,0.0,None,None,None
桃園縣 ,謝浩來 ,None,269120.0,124600.0,0.0,0.0,62750.0,38.0,36000.0,426658.0,456508.0,29850.0,152800.0,175067.0,32000.0,4300.0,80430.0,35000.0,178260.0,0.0,0.0,38.0,0.0,657857.0,329225.0,-201349.0,0.0,None,None,None
桃園縣 ,謝章侃 ,None,60000.0,340000.0,0.0,0.0,0.0,0.0,300000.0,395000.0,400000.0,5000.0,248800.0,326667.0,356050.0,4145.0,264670.0,0.0,68153.0,0.0,0.0,0.0,16500.0,1284985.0,756680.0,-884985.0,5000.0,None,None,None
桃園縣 ,謝彰文 ,None,969168.0,71000.0,50000.0,25000.0,0.0,0.0,340000.0,1113568.0,1115168.0,1600.0,624900.0,461884.0,0.0,9600.0,382020.0,45022.0,128712.0,0.0,0.0,0.0,0.0,1652138.0,1108890.0,-536970.0,1600.0,None,None,None
桃園縣 ,鍾和貴 ,None,391200.0,40000.0,0.0,0.0,128500.0,0.0,100000.0,489000.0,559700.0,70700.0,0.0,372500.0,18000.0,0.0,30000.0,6200.0,173400.0,0.0,0.0,0.0,0.0,600100.0,347500.0,-40400.0,0.0,None,None,None
桃園縣 ,魏雪卿 ,None,1131900.0,523680.0,50000.0,0.0,0.0,0.0,878000.0,1630700.0,1705580.0,74880.0,494000.0,968013.0,42210.0,147000.0,607240.0,18996.0,281628.0,0.0,0.0,0.0,26400.0,2585487.0,1531198.0,-879907.0,0.0,None,None,None
桃園縣 ,羅文欽 ,None,531600.0,153000.0,0.0,0.0,0.0,13.0,250000.0,684613.0,684613.0,0.0,564000.0,763561.0,30900.0,2350.0,367450.0,1893.0,159667.0,0.0,0.0,0.0,418648.0,2308469.0,1135000.0,-1623856.0,0.0,None,None,None
桃園縣 ,蘇志強 ,None,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0,32500.0,0.0,0.0,0.0,0.0,0.0,0.0,32500.0,32500.0,-2500.0,0.0,None,None,None
新竹縣 ,上官秋燕 ,None,125000.0,30000.0,0.0,0.0,0.0,7.0,70000.0,155007.0,155007.0,0.0,0.0,833980.0,0.0,0.0,25000.0,39517.0,120459.0,0.0,0.0,0.0,0.0,1018956.0,344400.0,-863949.0,0.0,None,None,None
新竹縣 ,何淦銘 ,None,1839980.0,1438000.0,0.0,0.0,0.0,0.0,2618000.0,3257980.0,3277980.0,20000.0,511050.0,1701071.0,103156.0,132803.0,1254504.0,83431.0,381634.0,252000.0,0.0,0.0,229600.0,4649249.0,2265406.0,-1371269.0,0.0,None,None,None
新竹縣 ,吳淑君 ,None,319000.0,331000.0,50000.0,0.0,0.0,49.0,489000.0,700049.0,700049.0,0.0,0.0,647338.0,0.0,0.0,61080.0,7450.0,226882.0,0.0,0.0,0.0,0.0,1117706.0,600080.0,-242701.0,0.0,None,None,None
新竹縣 ,吳勝松 ,None,638000.0,0.0,50000.0,0.0,0.0,0.0,50000.0,688000.0,688000.0,91200.0,159000.0,899684.0,16221.0,0.0,9260.0,0.0,33541.0,0.0,0.0,0.0,0.0,2.0,823630.0,-429706.0,0.0,None,None,None
新竹縣 ,吳寀璇 ,None,301600.0,20000.0,0.0,0.0,6250.0,0.0,36000.0,241000.0,327850.0,86850.0,0.0,200250.0,0.0,0.0,0.0,19695.0,203463.0,0.0,0.0,0.0,0.0,423408.0,232700.0,-95558.0,0.0,None,None,None
新竹縣 ,杜文中 ,None,1135266.0,530000.0,50000.0,3000.0,32000.0,0.0,1160000.0,1750266.0,1750266.0,0.0,759150.0,1676380.0,42196.0,141550.0,382140.0,29707.0,394727.0,0.0,0.0,0.0,4269.0,3430119.0,1042908.0,-1679853.0,0.0,None,None,None
新竹縣 ,林光榮 ,None,264600.0,90000.0,50000.0,8000.0,0.0,0.0,170000.0,412600.0,412600.0,0.0,0.0,371790.0,15500.0,475509.0,42201.0,94657.0,348655.0,0.0,0.0,0.0,0.0,1348312.0,732935.0,-935712.0,0.0,None,None,None
新竹縣 ,林志華 ,None,0.0,0.0,50000.0,0.0,0.0,2.0,50000.0,50002.0,50002.0,0.0,0.0,277500.0,0.0,0.0,0.0,0.0,126930.0,0.0,0.0,2.0,0.0,404430.0,271500.0,-354428.0,0.0,None,None,None
新竹縣 ,林保光 ,None,793000.0,10000.0,50000.0,65000.0,9000.0,12.0,176000.0,912612.0,927012.0,14400.0,0.0,766431.0,4020.0,0.0,308837.0,61434.0,138414.0,0.0,0.0,0.0,16490.0,1295626.0,711780.0,-368614.0,0.0,None,None,None
新竹縣 ,林保祿 ,None,890000.0,510000.0,0.0,0.0,0.0,0.0,1130000.0,1400000.0,1400000.0,0.0,122500.0,688531.0,0.0,0.0,540825.0,0.0,141982.0,0.0,0.0,650000.0,0.0,1493838.0,996100.0,-93838.0,0.0,None,None,None
新竹縣 ,林思銘 ,None,203000.0,30000.0,50000.0,0.0,0.0,0.0,140000.0,283000.0,283000.0,0.0,0.0,455750.0,0.0,754.0,0.0,10420.0,205836.0,0.0,0.0,0.0,0.0,672760.0,319900.0,-389760.0,0.0,None,None,None
新竹縣 ,林政良 ,None,721000.0,133000.0,30000.0,2000.0,21000.0,0.0,441000.0,866000.0,907000.0,41000.0,199000.0,303090.0,71850.0,170000.0,480310.0,0.0,303165.0,0.0,0.0,0.0,0.0,1527415.0,545600.0,-620415.0,0.0,None,None,None
新竹縣 ,林為洲 ,None,873800.0,370000.0,0.0,0.0,12000.0,0.0,956800.0,1255800.0,1255800.0,0.0,1006697.0,2458600.0,330220.0,251403.0,473983.0,2532.0,493782.0,0.0,0.0,0.0,45900.0,5063117.0,3557381.0,-3807317.0,0.0,None,None,None
新竹縣 ,林礽俊 ,None,694000.0,0.0,30000.0,0.0,0.0,0.0,496000.0,724000.0,724000.0,0.0,76000.0,88274.0,0.0,25000.0,512300.0,0.0,97516.0,0.0,0.0,0.0,0.0,799090.0,0.0,-75090.0,0.0,None,None,None
新竹縣 ,邱振瑋 ,None,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,70000.0,70000.0,0.0,0.0,344897.0,0.0,0.0,0.0,0.0,29699.0,0.0,0.0,0.0,0.0,374596.0,220712.0,-304596.0,0.0,None,None,None
新竹縣 ,范曰富 ,None,50000.0,10000.0,30000.0,0.0,0.0,0.0,50000.0,90000.0,90000.0,0.0,0.0,103800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,0.0,103800.0,103800.0,-13800.0,0.0,None,None,None
新竹縣 ,徐欣瑩 ,None,3031562.0,631000.0,100000.0,23000.0,46000.0,0.0,2343500.0,3485922.0,3831562.0,345640.0,7077.0,1431930.0,52874.0,212005.0,1131272.0,402399.0,677540.0,0.0,0.0,0.0,13500.0,3928597.0,1487211.0,-97035.0,0.0,None,None,None
新竹縣 ,徐振烽 ,None,72000.0,0.0,50000.0,0.0,0.0,5.0,50000.0,122005.0,122005.0,0.0,0.0,142890.0,39000.0,0.0,0.0,0.0,58196.0,0.0,0.0,5.0,0.0,240086.0,106200.0,-118081.0,0.0,None,None,None
新竹縣 ,高偉凱 ,None,782600.0,0.0,0.0,368488.0,0.0,0.0,416000.0,1151088.0,1151088.0,0.0,1200000.0,157700.0,63178.0,0.0,0.0,0.0,73076.0,0.0,1500.0,0.0,0.0,1495454.0,1284000.0,-344366.0,0.0,None,None,None
新竹縣 ,張志弘 ,None,10000.0,200000.0,50000.0,0.0,0.0,0.0,250000.0,260000.0,260000.0,0.0,0.0,45000.0,0.0,0.0,159880.0,0.0,56200.0,0.0,0.0,0.0,0.0,261080.0,145000.0,-1080.0,0.0,None,None,None
新竹縣 ,張葉芬英 ,None,290000.0,60000.0,0.0,0.0,0.0,0.0,320000.0,350000.0,350000.0,0.0,203000.0,164311.0,0.0,0.0,0.0,0.0,23750.0,0.0,0.0,0.0,0.0,391061.0,136097.0,-41061.0,0.0,None,None,None
新竹縣 ,郭遠彰 ,None,478250.0,30000.0,50000.0,0.0,0.0,8.0,278000.0,540000.0,558258.0,18250.0,56000.0,363106.0,4000.0,0.0,178000.0,0.0,57187.0,0.0,0.0,508.0,0.0,658293.0,418450.0,-100035.0,0.0,None,None,None
新竹縣 ,98 年 11 月 16 日至 98 年 12 月 19 日 ,None,104000.0,0.0,0.0,0.0,0.0,3.0,53000.0,104003.0,104003.0,0.0,0.0,122900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,122900.0,52000.0,-18897.0,0.0,None,None,None
新竹縣 ,陳文宏 ,None,659900.0,300000.0,0.0,47000.0,2000.0,0.0,446000.0,973300.0,1008900.0,35600.0,257400.0,455036.0,110477.0,8400.0,388070.0,0.0,62405.0,0.0,0.0,0.0,0.0,1281788.0,374500.0,-272888.0,0.0,None,None,None
新竹縣 ,陳世文 ,None,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,30000.0,30000.0,0.0,0.0,72344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72344.0,72344.0,-42344.0,0.0,None,None,None
新竹縣 ,陳正順 ,None,123000.0,50000.0,30000.0,0.0,62000.0,0.0,0.0,265000.0,265000.0,0.0,0.0,490480.0,34440.0,4311.0,110600.0,11894.0,30264.0,0.0,0.0,0.0,0.0,681989.0,207840.0,-416989.0,0.0,None,None,None
新竹縣 ,陳見賢 ,None,335000.0,320000.0,50000.0,0.0,0.0,27.0,550000.0,705027.0,705027.0,0.0,0.0,1019550.0,283000.0,0.0,463000.0,0.0,0.0,0.0,0.0,1027.0,0.0,1765550.0,1652500.0,-1060523.0,0.0,None,None,None
新竹縣 ,陳榮燦 ,None,1000000.0,0.0,50000.0,0.0,0.0,0.0,974000.0,1050000.0,1050000.0,0.0,0.0,854701.0,0.0,0.0,1890.0,13554.0,182538.0,0.0,0.0,0.0,50250.0,1102933.0,792564.0,-52933.0,0.0,None,None,None
新竹縣 ,彭余美玲 ,None,540000.0,210000.0,0.0,0.0,0.0,0.0,520000.0,750000.0,750000.0,0.0,0.0,591500.0,56000.0,0.0,115000.0,0.0,5647.0,0.0,0.0,0.0,0.0,768147.0,715000.0,-18147.0,0.0,None,None,None
新竹縣 ,彭德照 ,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None
新竹縣 ,黃永傳 ,None,50000.0,0.0,50000.0,0.0,0.0,3.0,100000.0,100000.0,100003.0,0.0,0.0,165300.0,0.0,0.0,0.0,0.0,50880.0,0.0,0.0,0.0,0.0,216180.0,109300.0,-116177.0,0.0,None,None,None
新竹縣 ,黃金樓 ,None,40000.0,20000.0,50000.0,0.0,0.0,0.0,50000.0,110000.0,110000.0,0.0,0.0,37750.0,28000.0,0.0,0.0,0.0,119536.0,0.0,0.0,0.0,0.0,185286.0,0.0,-75286.0,0.0,None,None,None
新竹縣 ,黃齡慧 ,None,822500.0,30000.0,0.0,3000.0,0.0,7.0,236000.0,793000.0,855507.0,62500.0,78000.0,748718.0,97300.0,201580.0,107905.0,49205.0,490368.0,0.0,0.0,7.0,23800.0,1796876.0,863196.0,-941369.0,0.0,None,None,None
新竹縣 ,甄克堅 ,None,192000.0,332000.0,0.0,0.0,0.0,0.0,386000.0,524000.0,524000.0,0.0,0.0,660560.0,0.0,42000.0,4000.0,0.0,59100.0,0.0,0.0,0.0,0.0,765660.0,539000.0,-241660.0,0.0,None,None,None
新竹縣 ,趙一先 ,None,120000.0,0.0,30000.0,0.0,0.0,0.0,100000.0,150000.0,150000.0,0.0,10000.0,189000.0,18000.0,0.0,14000.0,19639.0,65339.0,0.0,0.0,0.0,0.0,315978.0,174320.0,-165978.0,0.0,None,None,None
新竹縣 ,劉良彬 ,None,127000.0,29000.0,50000.0,0.0,0.0,0.0,50000.0,206000.0,206000.0,0.0,0.0,197048.0,0.0,16000.0,48000.0,5211.0,57108.0,0.0,0.0,0.0,0.0,323367.0,169500.0,-117367.0,0.0,None,None,None
新竹縣 ,蔡志環 ,None,329850.0,217000.0,0.0,0.0,0.0,9.0,200000.0,492209.0,546859.0,54650.0,179100.0,620250.0,0.0,0.0,0.0,0.0,54650.0,0.0,0.0,9.0,0.0,854000.0,373182.0,-307141.0,0.0,None,None,None
新竹縣 ,鄭美琴 ,None,1186000.0,36000.0,0.0,0.0,0.0,0.0,1079000.0,1222000.0,1222000.0,0.0,110000.0,661276.0,0.0,100000.0,153200.0,11019.0,260064.0,0.0,0.0,0.0,0.0,1295559.0,764315.0,-73559.0,0.0,None,None,None
新竹縣 ,鄭清漢 ,None,180250.0,143250.0,0.0,0.0,0.0,0.0,60000.0,310000.0,323500.0,13500.0,0.0,276200.0,47790.0,11099.0,309428.0,0.0,55576.0,0.0,0.0,0.0,0.0,700093.0,301300.0,-376593.0,0.0,None,None,None
新竹縣 ,鄭朝鐘 ,None,626000.0,860000.0,0.0,0.0,0.0,0.0,1296000.0,1486000.0,1486000.0,0.0,49950.0,673921.0,75472.0,5700.0,603050.0,11070.0,196738.0,400000.0,0.0,0.0,35343.0,2051244.0,1538100.0,-565244.0,0.0,None,None,None
新竹縣 ,盧東文 ,None,645730.0,95000.0,0.0,0.0,0.0,0.0,310000.0,691000.0,740730.0,49730.0,837375.0,838903.0,147123.0,140000.0,270230.0,22975.0,169725.0,0.0,0.0,0.0,32710.0,2459041.0,1557545.0,-1718311.0,0.0,None,None,None
新竹縣 ,羅吉坤 ,None,334000.0,0.0,50000.0,0.0,0.0,0.0,260000.0,384000.0,384000.0,0.0,571500.0,641257.0,45000.0,50735.0,366000.0,36467.0,175082.0,0.0,0.0,0.0,0.0,1886041.0,707100.0,-1502041.0,0.0,None,None,None
新竹縣 ,羅吉祥 ,None,265000.0,210000.0,50000.0,0.0,0.0,0.0,460000.0,525000.0,525000.0,0.0,0.0,440365.0,48700.0,0.0,241800.0,16624.0,867570.0,0.0,0.0,0.0,0.0,1615059.0,1289760.0,-1090059.0,0.0,None,None,None
新竹縣 ,羅春蘭 ,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None
新竹縣 ,蘇明輝 ,None,199000.0,217000.0,0.0,0.0,0.0,0.0,210000.0,416000.0,416000.0,0.0,0.0,292224.0,0.0,0.0,70134.0,6450.0,90446.0,0.0,0.0,0.0,0.0,459254.0,248460.0,-43254.0,0.0,None,None,None
新竹縣 ,蘇雯英 ,None,86000.0,0.0,0.0,0.0,0.0,0.0,60000.0,86000.0,86000.0,0.0,0.0,436731.0,0.0,0.0,0.0,0.0,96024.0,0.0,0.0,2965.0,0.0,532755.0,532755.0,-446755.0,0.0,None,None,None
新竹市 ,王寶文 ,None,22000.0,100000.0,0.0,0.0,0.0,0.0,100000.0,122000.0,122000.0,0.0,0.0,63806.0,20570.0,0.0,0.0,0.0,39522.0,0.0,0.0,0.0,0.0,123898.0,38900.0,-1898.0,0.0,None,None,None
新竹市 ,余邦彥 ,None,1178800.0,731500.0,50000.0,0.0,0.0,0.0,1550000.0,1761000.0,1960300.0,199300.0,0.0,145131.0,79090.0,25946.0,257490.0,31550.0,524622.0,0.0,0.0,1000.0,174143.0,1237972.0,297622.0,722328.0,0.0,None,None,None
