vote_id,election_id,area,name,main_type,sub_type,term
1212,20120101P1A1,全國,蔡英文,總統,選舉,13
1218,20120101P1A1,全國,馬英九,總統,選舉,13
1207,20120101P1A1,全國,宋楚瑜,總統,選舉,13
1199,20080301P1A1,全國,謝長廷,總統,選舉,12
1200,20080301P1A1,全國,馬英九,總統,選舉,12
6000,20120101T1A2,臺北市第01選區,張育憬,立法委員,選舉,8
5996,20120101T1A2,臺北市第01選區,張志傑,立法委員,選舉,8
6148,20120101T1A2,臺北市第01選區,鄭光照,立法委員,選舉,8
5961,20120101T1A2,臺北市第01選區,丁守中,立法委員,選舉,8
6059,20120101T1A2,臺北市第01選區,楊烈,立法委員,選舉,8
5981,20120101T1A2,臺北市第02選區,周守訓,立法委員,選舉,8
5986,20120101T1A2,臺北市第02選區,姚文智,立法委員,選舉,8
5985,20120101T1A2,臺北市第02選區,夏林清,立法委員,選舉,8
6096,20120101T1A2,臺北市第03選區,簡余晏,立法委員,選舉,8
6102,20120101T1A2,臺北市第03選區,羅淑蕾,立法委員,選舉,8
6107,20120101T1A2,臺北市第04選區,臧家宜,立法委員,選舉,8
6198,20120101T1A2,臺北市第04選區,黃珊珊,立法委員,選舉,8
6021,20120101T1A2,臺北市第04選區,李建昌,立法委員,選舉,8
6113,20120101T1A2,臺北市第04選區,蔡正元,立法委員,選舉,8
6163,20120101T1A2,臺北市第05選區,陳彥甫,立法委員,選舉,8
6060,20120101T1A2,臺北市第05選區,楊烱煌,立法委員,選舉,8
6184,20120101T1A2,臺北市第05選區,顏聖冠,立法委員,選舉,8
5982,20120101T1A2,臺北市第05選區,周志文,立法委員,選舉,8
6050,20120101T1A2,臺北市第05選區,林郁方,立法委員,選舉,8
6166,20120101T1A2,臺北市第06選區,陳振盛,立法委員,選舉,8
6089,20120101T1A2,臺北市第06選區,王雲怡,立法委員,選舉,8
6173,20120101T1A2,臺北市第06選區,陳福民,立法委員,選舉,8
6134,20120101T1A2,臺北市第06選區,趙士強,立法委員,選舉,8
6115,20120101T1A2,臺北市第06選區,蔣乃辛,立法委員,選舉,8
6084,20120101T1A2,臺北市第06選區,王秀珠,立法委員,選舉,8
6079,20120101T1A2,臺北市第07選區,潘翰聲,立法委員,選舉,8
6105,20120101T1A2,臺北市第07選區,胡光慈,立法委員,選舉,8
6182,20120101T1A2,臺北市第07選區,霍汶琳,立法委員,選舉,8
6130,20120101T1A2,臺北市第07選區,費鴻泰,立法委員,選舉,8
6157,20120101T1A2,臺北市第08選區,阮昭雄,立法委員,選舉,8
6008,20120101T1A2,臺北市第08選區,方景鈞,立法委員,選舉,8
5966,20120101T1A2,臺北市第08選區,余宛如,立法委員,選舉,8
6132,20120101T1A2,臺北市第08選區,賴士葆,立法委員,選舉,8
5963,20120101T1A2,新北市第01選區,何博文,立法委員,選舉,8
5965,20120101T1A2,新北市第01選區,余宗珮,立法委員,選舉,8
6088,20120101T1A2,新北市第01選區,王鐘銘,立法委員,選舉,8
5978,20120101T1A2,新北市第01選區,吳育昇,立法委員,選舉,8
6080,20120101T1A2,新北市第02選區,王安娜,立法委員,選舉,8
6155,20120101T1A2,新北市第02選區,錢薇娟,立法委員,選舉,8
6043,20120101T1A2,新北市第02選區,林淑芬,立法委員,選舉,8
6203,20120101T1A2,新北市第02選區,龔尤倩,立法委員,選舉,8
6119,20120101T1A2,新北市第02選區,計京生,立法委員,選舉,8
6017,20120101T1A2,新北市第03選區,李乾龍,立法委員,選舉,8
6189,20120101T1A2,新北市第03選區,高志鵬,立法委員,選舉,8
6147,20120101T1A2,新北市第04選區,鄭余鎮,立法委員,選舉,8
6045,20120101T1A2,新北市第04選區,林濁水,立法委員,選舉,8
6027,20120101T1A2,新北市第04選區,李鴻鈞,立法委員,選舉,8
6053,20120101T1A2,新北市第04選區,林麗容,立法委員,選舉,8
6196,20120101T1A2,新北市第05選區,黃志雄,立法委員,選舉,8
5990,20120101T1A2,新北市第05選區,廖本煙,立法委員,選舉,8
6070,20120101T1A2,新北市第05選區,江定謙,立法委員,選舉,8
6052,20120101T1A2,新北市第06選區,林鴻池,立法委員,選舉,8
5984,20120101T1A2,新北市第06選區,周雅淑,立法委員,選舉,8
6064,20120101T1A2,新北市第06選區,楊程欽,立法委員,選舉,8
6071,20120101T1A2,新北市第07選區,江惠貞,立法委員,選舉,8
6103,20120101T1A2,新北市第07選區,羅致政,立法委員,選舉,8
6012,20120101T1A2,新北市第07選區,曾文振,立法委員,選舉,8
6160,20120101T1A2,新北市第08選區,陳冠騰,立法委員,選舉,8
5997,20120101T1A2,新北市第08選區,張慶忠,立法委員,選舉,8
6141,20120101T1A2,新北市第08選區,邱珮琳,立法委員,選舉,8
6073,20120101T1A2,新北市第08選區,江永昌,立法委員,選舉,8
6121,20120101T1A2,新北市第09選區,許又銘,立法委員,選舉,8
6181,20120101T1A2,新北市第09選區,雷倩,立法委員,選舉,8
6035,20120101T1A2,新北市第09選區,林德福,立法委員,選舉,8
6058,20120101T1A2,新北市第10選區,楊木萬,立法委員,選舉,8
6108,20120101T1A2,新北市第10選區,莊碩漢,立法委員,選舉,8
6091,20120101T1A2,新北市第10選區,盧嘉辰,立法委員,選舉,8
6087,20120101T1A2,新北市第10選區,王金芬,立法委員,選舉,8
6188,20120101T1A2,新北市第11選區,高建智,立法委員,選舉,8
6101,20120101T1A2,新北市第11選區,羅明才,立法委員,選舉,8
6022,20120101T1A2,新北市第12選區,李慶華,立法委員,選舉,8
6076,20120101T1A2,新北市第12選區,沈發惠,立法委員,選舉,8
6170,20120101T1A2,臺中市第01選區,陳添旺,立法委員,選舉,8
6110,20120101T1A2,臺中市第01選區,蔡其昌,立法委員,選舉,8
6026,20120101T1A2,臺中市第02選區,李順涼,立法委員,選舉,8
6183,20120101T1A2,臺中市第02選區,顏清標,立法委員,選舉,8
6093,20120101T1A2,臺中市第03選區,童瑞陽,立法委員,選舉,8
5969,20120101T1A2,臺中市第03選區,劉坤鱧,立法委員,選舉,8
6062,20120101T1A2,臺中市第03選區,楊瓊瓔,立法委員,選舉,8
5995,20120101T1A2,臺中市第04選區,張廖萬堅,立法委員,選舉,8
6114,20120101T1A2,臺中市第04選區,蔡錦隆,立法委員,選舉,8
6057,20120101T1A2,臺中市第04選區,楊書銘,立法委員,選舉,8
6112,20120101T1A2,臺中市第04選區,蔡智豪,立法委員,選舉,8
6092,20120101T1A2,臺中市第05選區,盧秀燕,立法委員,選舉,8
6128,20120101T1A2,臺中市第05選區,謝明源,立法委員,選舉,8
6200,20120101T1A2,臺中市第06選區,黃義交,立法委員,選舉,8
6011,20120101T1A2,臺中市第06選區,曾坤炳,立法委員,選舉,8
6029,20120101T1A2,臺中市第06選區,林佳龍,立法委員,選舉,8
6033,20120101T1A2,臺中市第06選區,林幸杰,立法委員,選舉,8
5964,20120101T1A2,臺中市第07選區,何欣純,立法委員,選舉,8
6153,20120101T1A2,臺中市第07選區,鄭麗文,立法委員,選舉,8
6068,20120101T1A2,臺中市第07選區,段緯宇,立法委員,選舉,8
6144,20120101T1A2,臺中市第08選區,郭俊銘,立法委員,選舉,8
6137,20120101T1A2,臺中市第08選區,車淑娟,立法委員,選舉,8
6171,20120101T1A2,臺中市第08選區,陳清龍,立法委員,選舉,8
6069,20120101T1A2,臺中市第08選區,江啟臣,立法委員,選舉,8
6109,20120101T1A2,臺南市第01選區,葉宜津,立法委員,選舉,8
6020,20120101T1A2,臺南市第01選區,李宗智,立法委員,選舉,8
6067,20120101T1A2,臺南市第01選區,歐崇敬,立法委員,選舉,8
6194,20120101T1A2,臺南市第02選區,黃偉哲,立法委員,選舉,8
5983,20120101T1A2,臺南市第02選區,周賜海,立法委員,選舉,8
6129,20120101T1A2,臺南市第03選區,謝龍介,立法委員,選舉,8
6158,20120101T1A2,臺南市第03選區,陳亭妃,立法委員,選舉,8
6172,20120101T1A2,臺南市第03選區,陳源奇,立法委員,選舉,8
6117,20120101T1A2,臺南市第04選區,蘇俊賓,立法委員,選舉,8
6123,20120101T1A2,臺南市第04選區,許添財,立法委員,選舉,8
6041,20120101T1A2,臺南市第05選區,林民昌,立法委員,選舉,8
6161,20120101T1A2,臺南市第05選區,陳唐山,立法委員,選舉,8
6019,20120101T1A2,臺南市第05選區,李全教,立法委員,選舉,8
6142,20120101T1A2,高雄市第01選區,邱議瑩,立法委員,選舉,8
6156,20120101T1A2,高雄市第01選區,鍾紹和,立法委員,選舉,8
6139,20120101T1A2,高雄市第02選區,邱志偉,立法委員,選舉,8
6048,20120101T1A2,高雄市第02選區,林益世,立法委員,選舉,8
6047,20120101T1A2,高雄市第03選區,林瑩蓉,立法委員,選舉,8
6202,20120101T1A2,高雄市第03選區,黎建南,立法委員,選舉,8
6051,20120101T1A2,高雄市第03選區,林震洋,立法委員,選舉,8
6197,20120101T1A2,高雄市第03選區,黃昭順,立法委員,選舉,8
6032,20120101T1A2,高雄市第04選區,林岱樺,立法委員,選舉,8
6138,20120101T1A2,高雄市第04選區,邱于軒,立法委員,選舉,8
6099,20120101T1A2,高雄市第05選區,羅世雄,立法委員,選舉,8
6095,20120101T1A2,高雄市第05選區,管碧玲,立法委員,選舉,8
5967,20120101T1A2,高雄市第06選區,侯彩鳳,立法委員,選舉,8
6024,20120101T1A2,高雄市第06選區,李昆澤,立法委員,選舉,8
6140,20120101T1A2,高雄市第07選區,邱毅,立法委員,選舉,8
6135,20120101T1A2,高雄市第07選區,趙天麟,立法委員,選舉,8
6038,20120101T1A2,高雄市第08選區,林景元,立法委員,選舉,8
6122,20120101T1A2,高雄市第08選區,許智傑,立法委員,選舉,8
6074,20120101T1A2,高雄市第08選區,江玲君,立法委員,選舉,8
6176,20120101T1A2,高雄市第09選區,陳致中,立法委員,選舉,8
6146,20120101T1A2,高雄市第09選區,郭玟成,立法委員,選舉,8
6031,20120101T1A2,高雄市第09選區,林國正,立法委員,選舉,8
6034,20120101T1A2,宜蘭縣第01選區,林建榮,立法委員,選舉,8
6169,20120101T1A2,宜蘭縣第01選區,陳歐珀,立法委員,選舉,8
6151,20120101T1A2,桃園縣第01選區,鄭文燦,立法委員,選舉,8
6168,20120101T1A2,桃園縣第01選區,陳根德,立法委員,選舉,8
5991,20120101T1A2,桃園縣第02選區,廖正井,立法委員,選舉,8
6145,20120101T1A2,桃園縣第02選區,郭榮宗,立法委員,選舉,8
6162,20120101T1A2,桃園縣第03選區,陳學聖,立法委員,選舉,8
6193,20120101T1A2,桃園縣第03選區,黃仁杼,立法委員,選舉,8
5971,20120101T1A2,桃園縣第03選區,劉文雄,立法委員,選舉,8
6201,20120101T1A2,桃園縣第04選區,黃適卓,立法委員,選舉,8
6066,20120101T1A2,桃園縣第04選區,楊麗環,立法委員,選舉,8
5976,20120101T1A2,桃園縣第05選區,吳平娥,立法委員,選舉,8
5973,20120101T1A2,桃園縣第05選區,劉邦鉉,立法委員,選舉,8
5980,20120101T1A2,桃園縣第05選區,呂玉玲,立法委員,選舉,8
6165,20120101T1A2,桃園縣第05選區,陳振瑋,立法委員,選舉,8
6003,20120101T1A2,桃園縣第05選區,彭添富,立法委員,選舉,8
6150,20120101T1A2,桃園縣第06選區,鄭振源,立法委員,選舉,8
5988,20120101T1A2,桃園縣第06選區,孫大千,立法委員,選舉,8
6106,20120101T1A2,桃園縣第06選區,胡鎮埔,立法委員,選舉,8
5968,20120101T1A2,新竹縣第01選區,傅家賢,立法委員,選舉,8
6004,20120101T1A2,新竹縣第01選區,彭紹瑾,立法委員,選舉,8
6005,20120101T1A2,新竹縣第01選區,徐欣瑩,立法委員,選舉,8
6178,20120101T1A2,苗栗縣第01選區,陳超明,立法委員,選舉,8
6028,20120101T1A2,苗栗縣第01選區,杜文卿,立法委員,選舉,8
6065,20120101T1A2,苗栗縣第02選區,楊長鎮,立法委員,選舉,8
6006,20120101T1A2,苗栗縣第02選區,徐耀昌,立法委員,選舉,8
6179,20120101T1A2,彰化縣第01選區,陳進丁,立法委員,選舉,8
6009,20120101T1A2,彰化縣第01選區,施月英,立法委員,選舉,8
6049,20120101T1A2,彰化縣第01選區,林益邦,立法委員,選舉,8
6081,20120101T1A2,彰化縣第01選區,王惠美,立法委員,選舉,8
6199,20120101T1A2,彰化縣第02選區,黃秀芳,立法委員,選舉,8
6044,20120101T1A2,彰化縣第02選區,林滄敏,立法委員,選舉,8
6152,20120101T1A2,彰化縣第03選區,鄭汝芬,立法委員,選舉,8
6072,20120101T1A2,彰化縣第03選區,江昭儀,立法委員,選舉,8
6116,20120101T1A2,彰化縣第04選區,蕭景田,立法委員,選舉,8
6191,20120101T1A2,彰化縣第04選區,魏明谷,立法委員,選舉,8
5993,20120101T1A2,南投縣第01選區,張國鑫,立法委員,選舉,8
6186,20120101T1A2,南投縣第01選區,馬文君,立法委員,選舉,8
6133,20120101T1A2,南投縣第02選區,賴燕雪,立法委員,選舉,8
6037,20120101T1A2,南投縣第02選區,林明溱,立法委員,選舉,8
6025,20120101T1A2,雲林縣第01選區,李進勇,立法委員,選舉,8
5992,20120101T1A2,雲林縣第01選區,張嘉郡,立法委員,選舉,8
6124,20120101T1A2,雲林縣第02選區,許舒博,立法委員,選舉,8
6085,20120101T1A2,雲林縣第02選區,王美心,立法委員,選舉,8
5970,20120101T1A2,雲林縣第02選區,劉建國,立法委員,選舉,8
6111,20120101T1A2,嘉義縣第01選區,蔡易餘,立法委員,選舉,8
6104,20120101T1A2,嘉義縣第01選區,翁重鈞,立法委員,選舉,8
6167,20120101T1A2,嘉義縣第02選區,陳明文,立法委員,選舉,8
6159,20120101T1A2,嘉義縣第02選區,陳以真,立法委員,選舉,8
6118,20120101T1A2,屏東縣第01選區,蘇震清,立法委員,選舉,8
6100,20120101T1A2,屏東縣第01選區,羅志明,立法委員,選舉,8
6016,20120101T1A2,屏東縣第02選區,李世斌,立法委員,選舉,8
6086,20120101T1A2,屏東縣第02選區,王進士,立法委員,選舉,8
6204,20120101T1A2,屏東縣第03選區,龔瑞維,立法委員,選舉,8
6078,20120101T1A2,屏東縣第03選區,潘孟安,立法委員,選舉,8
5974,20120101T1A2,臺東縣第01選區,吳俊立,立法委員,選舉,8
6040,20120101T1A2,臺東縣第01選區,林正杰,立法委員,選舉,8
6185,20120101T1A2,臺東縣第01選區,饒慶鈴,立法委員,選舉,8
5972,20120101T1A2,臺東縣第01選區,劉櫂豪,立法委員,選舉,8
6154,20120101T1A2,花蓮縣第01選區,釋楊悟空,立法委員,選舉,8
6131,20120101T1A2,花蓮縣第01選區,賴坤成,立法委員,選舉,8
5998,20120101T1A2,花蓮縣第01選區,張智超,立法委員,選舉,8
6046,20120101T1A2,澎湖縣第01選區,林炳坤,立法委員,選舉,8
6056,20120101T1A2,澎湖縣第01選區,楊曜,立法委員,選舉,8
6030,20120101T1A2,基隆市第01選區,林右昌,立法委員,選舉,8
6195,20120101T1A2,基隆市第01選區,黃小陵,立法委員,選舉,8
6126,20120101T1A2,基隆市第01選區,謝國樑,立法委員,選舉,8
5999,20120101T1A2,基隆市第01選區,張耿輝,立法委員,選舉,8
6083,20120101T1A2,新竹市第01選區,王瑄,立法委員,選舉,8
5979,20120101T1A2,新竹市第01選區,呂學樟,立法委員,選舉,8
5994,20120101T1A2,新竹市第01選區,張學舜,立法委員,選舉,8
6136,20120101T1A2,新竹市第01選區,趙福龍,立法委員,選舉,8
6075,20120101T1A2,嘉義市第01選區,江義雄,立法委員,選舉,8
6018,20120101T1A2,嘉義市第01選區,李俊俋,立法委員,選舉,8
6174,20120101T1A2,金門縣第01選區,陳福海,立法委員,選舉,8
5977,20120101T1A2,金門縣第01選區,吳成典,立法委員,選舉,8
6120,20120101T1A2,金門縣第01選區,許乃權,立法委員,選舉,8
6055,20120101T1A2,金門縣第01選區,楊應雄,立法委員,選舉,8
6180,20120101T1A2,連江縣第01選區,陳雪生,立法委員,選舉,8
6010,20120101T1A2,連江縣第01選區,曹爾忠,立法委員,選舉,8
6177,20120101T1A2,連江縣第01選區,陳財能,立法委員,選舉,8
5989,20120101T2A2,全國,廖國棟,立法委員,選舉,8
6077,20120101T2A2,全國,洪國治,立法委員,選舉,8
6007,20120101T2A2,全國,忠仁．達祿斯,立法委員,選舉,8
6125,20120101T2A2,全國,詹金福,立法委員,選舉,8
6039,20120101T2A2,全國,林正二,立法委員,選舉,8
6094,20120101T2A2,全國,笛布斯．顗賚,立法委員,選舉,8
6013,20120101T3A2,全國,曾智勇,立法委員,選舉,8
6190,20120101T3A2,全國,高金素梅,立法委員,選舉,8
5987,20120101T3A2,全國,孔文吉,立法委員,選舉,8
5581,20080101T1A2,臺北市第01選區,張歷元,立法委員,選舉,7
5752,20080101T1A2,臺北市第01選區,高建智,立法委員,選舉,7
5529,20080101T1A2,臺北市第01選區,丁守中,立法委員,選舉,7
5560,20080101T1A2,臺北市第02選區,周奕成,立法委員,選舉,7
5561,20080101T1A2,臺北市第02選區,周守訓,立法委員,選舉,7
5665,20080101T1A2,臺北市第02選區,王世堅,立法委員,選舉,7
5699,20080101T1A2,臺北市第03選區,蔣孝嚴,立法委員,選舉,7
5713,20080101T1A2,臺北市第03選區,謝馥米,立法委員,選舉,7
5725,20080101T1A2,臺北市第03選區,郭正亮,立法委員,選舉,7
5696,20080101T1A2,臺北市第04選區,蔡正元,立法委員,選舉,7
5639,20080101T1A2,臺北市第04選區,柯逸民,立法委員,選舉,7
5587,20080101T1A2,臺北市第04選區,徐國勇,立法委員,選舉,7
5755,20080101T1A2,臺北市第05選區,魏志中,立法委員,選舉,7
5635,20080101T1A2,臺北市第05選區,林郁方,立法委員,選舉,7
5649,20080101T1A2,臺北市第05選區,段宜康,立法委員,選舉,7
5601,20080101T1A2,臺北市第06選區,李慶安,立法委員,選舉,7
5533,20080101T1A2,臺北市第06選區,余少鈞,立法委員,選舉,7
5683,20080101T1A2,臺北市第06選區,羅文嘉,立法委員,選舉,7
5545,20080101T1A2,臺北市第06選區,古文發,立法委員,選舉,7
5577,20080101T1A2,臺北市第07選區,張國慶,立法委員,選舉,7
5772,20080101T1A2,臺北市第07選區,陳源奇,立法委員,選舉,7
5663,20080101T1A2,臺北市第07選區,潘翰聲,立法委員,選舉,7
5714,20080101T1A2,臺北市第07選區,費鴻泰,立法委員,選舉,7
5672,20080101T1A2,臺北市第07選區,田欣,立法委員,選舉,7
5677,20080101T1A2,臺北市第07選區,秦政德,立法委員,選舉,7
5641,20080101T1A2,臺北市第08選區,梅峯,立法委員,選舉,7
5562,20080101T1A2,臺北市第08選區,周柏雅,立法委員,選舉,7
5767,20080101T1A2,臺北市第08選區,周柏雅,立法委員,選舉,7
5716,20080101T1A2,臺北市第08選區,賴士葆,立法委員,選舉,7
5546,20080101T1A2,臺北市第08選區,史美延,立法委員,選舉,7
5590,20080101T1A2,臺北市第08選區,方景鈞,立法委員,選舉,7
5585,20080101T1A2,臺北市第08選區,彭渰雯,立法委員,選舉,7
5764,20080101T1A2,高雄市第01選區,黃昭順,立法委員,選舉,7
5565,20080101T1A2,高雄市第01選區,姚文智,立法委員,選舉,7
5681,20080101T1A2,高雄市第02選區,羅世雄,立法委員,選舉,7
5678,20080101T1A2,高雄市第02選區,管碧玲,立法委員,選舉,7
5535,20080101T1A2,高雄市第03選區,侯彩鳳,立法委員,選舉,7
5604,20080101T1A2,高雄市第03選區,李昆澤,立法委員,選舉,7
5634,20080101T1A2,高雄市第03選區,林進興,立法委員,選舉,7
5763,20080101T1A2,高雄市第04選區,黃昭輝,立法委員,選舉,7
5623,20080101T1A2,高雄市第04選區,林景元,立法委員,選舉,7
5600,20080101T1A2,高雄市第04選區,李復興,立法委員,選舉,7
5726,20080101T1A2,高雄市第05選區,郭玟成,立法委員,選舉,7
5644,20080101T1A2,高雄市第05選區,楊掌朝,立法委員,選舉,7
5719,20080101T1A2,高雄市第05選區,趙連出,立法委員,選舉,7
5613,20080101T1A2,高雄市第05選區,林國正,立法委員,選舉,7
5688,20080101T1A2,臺北縣第01選區,莊孟學,立法委員,選舉,7
5555,20080101T1A2,臺北縣第01選區,吳育昇,立法委員,選舉,7
5609,20080101T1A2,臺北縣第01選區,李顯榮,立法委員,選舉,7
5556,20080101T1A2,臺北縣第01選區,吳金治,立法委員,選舉,7
5617,20080101T1A2,臺北縣第02選區,林志嘉,立法委員,選舉,7
5626,20080101T1A2,臺北縣第02選區,林淑芬,立法委員,選舉,7
5638,20080101T1A2,臺北縣第02選區,柯淑敏,立法委員,選舉,7
5646,20080101T1A2,臺北縣第02選區,楊蓮福,立法委員,選舉,7
5594,20080101T1A2,臺北縣第03選區,朱俊曉,立法委員,選舉,7
5703,20080101T1A2,臺北縣第03選區,蘇卿彥,立法委員,選舉,7
5532,20080101T1A2,臺北縣第03選區,余天,立法委員,選舉,7
5540,20080101T1A2,臺北縣第03選區,劉一德,立法委員,選舉,7
5610,20080101T1A2,臺北縣第04選區,李鴻鈞,立法委員,選舉,7
5727,20080101T1A2,臺北縣第04選區,鄭余豪,立法委員,選舉,7
5554,20080101T1A2,臺北縣第04選區,吳秉叡,立法委員,選舉,7
5661,20080101T1A2,臺北縣第05選區,溫炳原,立法委員,選舉,7
5770,20080101T1A2,臺北縣第05選區,溫炳原,立法委員,選舉,7
5744,20080101T1A2,臺北縣第05選區,陳誠鈞,立法委員,選舉,7
5762,20080101T1A2,臺北縣第05選區,黃志雄,立法委員,選舉,7
5573,20080101T1A2,臺北縣第05選區,廖本煙,立法委員,選舉,7
5668,20080101T1A2,臺北縣第06選區,王淑慧,立法委員,選舉,7
5637,20080101T1A2,臺北縣第06選區,林鴻池,立法委員,選舉,7
5689,20080101T1A2,臺北縣第07選區,莊碩漢,立法委員,選舉,7
5625,20080101T1A2,臺北縣第07選區,林淑慧,立法委員,選舉,7
5633,20080101T1A2,臺北縣第07選區,林育任,立法委員,選舉,7
5553,20080101T1A2,臺北縣第07選區,吳清池,立法委員,選舉,7
5579,20080101T1A2,臺北縣第08選區,張慶忠,立法委員,選舉,7
5671,20080101T1A2,臺北縣第08選區,甘郡榮,立法委員,選舉,7
5718,20080101T1A2,臺北縣第08選區,趙永清,立法委員,選舉,7
5559,20080101T1A2,臺北縣第09選區,周倪安,立法委員,選舉,7
5656,20080101T1A2,臺北縣第09選區,洪一平,立法委員,選舉,7
5616,20080101T1A2,臺北縣第09選區,林德福,立法委員,選舉,7
5674,20080101T1A2,臺北縣第10選區,盧嘉辰,立法委員,選舉,7
5603,20080101T1A2,臺北縣第10選區,李文忠,立法委員,選舉,7
5691,20080101T1A2,臺北縣第11選區,葛彰台,立法委員,選舉,7
5740,20080101T1A2,臺北縣第11選區,陳永福,立法委員,選舉,7
5684,20080101T1A2,臺北縣第11選區,羅明才,立法委員,選舉,7
5738,20080101T1A2,臺北縣第12選區,陳朝龍,立法委員,選舉,7
5572,20080101T1A2,臺北縣第12選區,廖學廣,立法委員,選舉,7
5602,20080101T1A2,臺北縣第12選區,李慶華,立法委員,選舉,7
5746,20080101T1A2,宜蘭縣第01選區,陳金德,立法委員,選舉,7
5615,20080101T1A2,宜蘭縣第01選區,林建榮,立法委員,選舉,7
5711,20080101T1A2,宜蘭縣第01選區,謝李靜宜,立法委員,選舉,7
5739,20080101T1A2,桃園縣第01選區,陳根德,立法委員,選舉,7
5607,20080101T1A2,桃園縣第01選區,李鎮楠,立法委員,選舉,7
5525,20080101T1A2,桃園縣第02選區,郭榮宗,立法委員,選舉,7
5724,20080101T1A2,桃園縣第02選區,郭榮宗,立法委員,選舉,7
5574,20080101T1A2,桃園縣第02選區,廖正井,立法委員,選舉,7
5695,20080101T1A2,桃園縣第02選區,蔡楊如松,立法委員,選舉,7
5550,20080101T1A2,桃園縣第03選區,吳志揚,立法委員,選舉,7
5523,20080101T1A2,桃園縣第03選區,彭添富,立法委員,選舉,7
5584,20080101T1A2,桃園縣第03選區,彭添富,立法委員,選舉,7
5647,20080101T1A2,桃園縣第04選區,楊麗環,立法委員,選舉,7
5760,20080101T1A2,桃園縣第04選區,黃宗源,立法委員,選舉,7
5541,20080101T1A2,桃園縣第05選區,劉俊儀,立法委員,選舉,7
5595,20080101T1A2,桃園縣第05選區,朱鳳芝,立法委員,選舉,7
5605,20080101T1A2,桃園縣第05選區,李月琴,立法委員,選舉,7
5564,20080101T1A2,桃園縣第06選區,姚吉鴻,立法委員,選舉,7
5720,20080101T1A2,桃園縣第06選區,邱創良,立法委員,選舉,7
5567,20080101T1A2,桃園縣第06選區,孫大千,立法委員,選舉,7
5589,20080101T1A2,新竹縣第01選區,徐欣瑩,立法委員,選舉,7
5722,20080101T1A2,新竹縣第01選區,邱鏡淳,立法委員,選舉,7
5611,20080101T1A2,苗栗縣第01選區,杜文卿,立法委員,選舉,7
5597,20080101T1A2,苗栗縣第01選區,李乙廷,立法委員,選舉,7
5531,20080101T1A2,苗栗縣第02選區,何智輝,立法委員,選舉,7
5708,20080101T1A2,苗栗縣第02選區,詹運喜,立法委員,選舉,7
5784,20080101T1A2,苗栗縣第02選區,徐耀昌,立法委員,選舉,7
5692,20080101T1A2,臺中縣第01選區,蔡其昌,立法委員,選舉,7
5544,20080101T1A2,臺中縣第01選區,劉銓忠,立法委員,選舉,7
5608,20080101T1A2,臺中縣第02選區,李順涼,立法委員,選舉,7
5543,20080101T1A2,臺中縣第02選區,劉瑞龍,立法委員,選舉,7
5748,20080101T1A2,臺中縣第02選區,顏清標,立法委員,選舉,7
5654,20080101T1A2,臺中縣第03選區,江連福,立法委員,選舉,7
5680,20080101T1A2,臺中縣第03選區,簡肇棟,立法委員,選舉,7
5775,20080101T1A2,臺中縣第03選區,簡肇棟,立法委員,選舉,7
5751,20080101T1A2,臺中縣第04選區,高基讚,立法委員,選舉,7
5586,20080101T1A2,臺中縣第04選區,徐中雄,立法委員,選舉,7
5645,20080101T1A2,臺中縣第05選區,楊瓊瓔,立法委員,選舉,7
5723,20080101T1A2,臺中縣第05選區,郭俊銘,立法委員,選舉,7
5742,20080101T1A2,彰化縣第01選區,陳秀卿,立法委員,選舉,7
5640,20080101T1A2,彰化縣第01選區,柯金德,立法委員,選舉,7
5745,20080101T1A2,彰化縣第01選區,陳進丁,立法委員,選舉,7
5721,20080101T1A2,彰化縣第02選區,邱創進,立法委員,選舉,7
5627,20080101T1A2,彰化縣第02選區,林滄敏,立法委員,選舉,7
5619,20080101T1A2,彰化縣第02選區,林招膨,立法委員,選舉,7
5729,20080101T1A2,彰化縣第03選區,鄭汝芬,立法委員,選舉,7
5643,20080101T1A2,彰化縣第03選區,楊宗哲,立法委員,選舉,7
5636,20080101T1A2,彰化縣第03選區,林重謨,立法委員,選舉,7
5737,20080101T1A2,彰化縣第04選區,陳朝容,立法委員,選舉,7
5712,20080101T1A2,彰化縣第04選區,謝章捷,立法委員,選舉,7
5650,20080101T1A2,彰化縣第04選區,江昭儀,立法委員,選舉,7
5700,20080101T1A2,彰化縣第04選區,蕭景田,立法委員,選舉,7
5552,20080101T1A2,南投縣第01選區,吳敦義,立法委員,選舉,7
5446,20080101T1A2,南投縣第01選區,林耘生,立法委員,選舉,7
5632,20080101T1A2,南投縣第01選區,林耘生,立法委員,選舉,7
5621,20080101T1A2,南投縣第02選區,林明溱,立法委員,選舉,7
5660,20080101T1A2,南投縣第02選區,湯火聖,立法委員,選舉,7
5761,20080101T1A2,雲林縣第01選區,黃山谷,立法委員,選舉,7
5576,20080101T1A2,雲林縣第01選區,張嘉郡,立法委員,選舉,7
5736,20080101T1A2,雲林縣第01選區,陳憲中,立法委員,選舉,7
5570,20080101T1A2,雲林縣第02選區,尹伶瑛,立法委員,選舉,7
5582,20080101T1A2,雲林縣第02選區,張碩文,立法委員,選舉,7
5580,20080101T1A2,雲林縣第02選區,張昆煌,立法委員,選舉,7
5575,20080101T1A2,雲林縣第02選區,廖珪如,立法委員,選舉,7
